Gene	fdr	slfc	significant	sig_up	sig_down
WASH7P	0.3083479106426239	-0.27014732360839844	FALSE	FALSE	FALSE
ENSG00000241860	0.9802325367927552	0.01591947115957737	FALSE	FALSE	FALSE
ENSG00000308579	0.6920720338821411	0.18095935881137848	FALSE	FALSE	FALSE
ENSG00000310528	0.45467662811279297	0.308258056640625	FALSE	FALSE	FALSE
WASH9P	0.5550037026405334	0.16114775836467743	FALSE	FALSE	FALSE
ENSG00000292994	0.7649118304252625	0.13240326941013336	FALSE	FALSE	FALSE
ENSG00000290385	0.6165767908096313	-0.22844168543815613	FALSE	FALSE	FALSE
LINC00115	0.32105040550231934	0.2324695736169815	FALSE	FALSE	FALSE
LINC01409	0.5663526058197021	0.18116021156311035	FALSE	FALSE	FALSE
FAM87B	0.5509232878684998	-0.19353723526000977	FALSE	FALSE	FALSE
LINC01128	1.0615084332366019e-11	-0.752171516418457	FALSE	FALSE	FALSE
FAM41C	0.7653926014900208	0.04247648268938064	FALSE	FALSE	FALSE
ENSG00000272438	0.9208805561065674	-0.02651587314903736	FALSE	FALSE	FALSE
LINC02593	1.076736589311622e-4	0.7134591341018677	FALSE	FALSE	FALSE
SAMD11	0.00181686482392251	-0.5298551321029663	FALSE	FALSE	FALSE
NOC2L	2.6311769493135475e-18	-0.8521139621734619	FALSE	FALSE	FALSE
KLHL17	0.21934692561626432	0.2168245017528534	FALSE	FALSE	FALSE
PLEKHN1	6.350813691824442e-6	-1.1062908172607422	TRUE	FALSE	TRUE
PERM1	0.5533379912376404	-0.11306537687778472	FALSE	FALSE	FALSE
ENSG00000272512	0.47156670689582825	-0.23053096234798431	FALSE	FALSE	FALSE
HES4	0.6097882986068726	-0.18609218299388883	FALSE	FALSE	FALSE
ENSG00000303623	0.194189190864563	0.41712817549705505	FALSE	FALSE	FALSE
ISG15	0.05559776723384857	-0.3420320451259613	FALSE	FALSE	FALSE
AGRN	0.13550670444965365	0.13625085353851318	FALSE	FALSE	FALSE
ENSG00000242590	0.1671845316886902	0.18172848224639893	FALSE	FALSE	FALSE
ENSG00000291156	0.20581986010074615	-0.3850553631782532	FALSE	FALSE	FALSE
ENSG00000304119	0.18033592402935028	0.5168335437774658	FALSE	FALSE	FALSE
RNF223	0.00627832766622304	0.7595290541648865	FALSE	FALSE	FALSE
C1orf159	0.6896794438362122	-0.06778083741664886	FALSE	FALSE	FALSE
TNFRSF18	0.16672296822071075	0.5339259505271912	FALSE	FALSE	FALSE
TNFRSF4	0.02521019242703914	0.7999033331871033	FALSE	FALSE	FALSE
ENSG00000304412	0.5960450768470764	-0.2337474375963211	FALSE	FALSE	FALSE
SDF4	0.03282935917377472	-0.23830129206180573	FALSE	FALSE	FALSE
B3GALT6	0.01155581325292587	-0.27853643894195557	FALSE	FALSE	FALSE
C1QTNF12	0.12535838782787323	0.5543314218521118	FALSE	FALSE	FALSE
ENSG00000260179	0.4082256257534027	0.34891727566719055	FALSE	FALSE	FALSE
UBE2J2	0.00365287740714848	-0.26075994968414307	FALSE	FALSE	FALSE
LINC01786	2.6132584984850382e-9	1.2678782939910889	TRUE	TRUE	FALSE
SCNN1D	4.218636724673264e-12	1.0847055912017822	TRUE	TRUE	FALSE
ACAP3	0.2728058397769928	0.12710636854171753	FALSE	FALSE	FALSE
PUSL1	0.00839671306312084	-0.4187541604042053	FALSE	FALSE	FALSE
INTS11	0.1604844182729721	-0.14299529790878296	FALSE	FALSE	FALSE
ENSG00000240731	0.7808899879455566	-0.12496265769004822	FALSE	FALSE	FALSE
CPTP	0.00157625437714159	-0.42119625210762024	FALSE	FALSE	FALSE
TAS1R3	0.7599125504493713	0.1512409746646881	FALSE	FALSE	FALSE
DVL1	0.04014554247260094	-0.19605091214179993	FALSE	FALSE	FALSE
ENSG00000304860	0.7671398520469666	-0.12088386714458466	FALSE	FALSE	FALSE
MXRA8	0.9839767217636108	0.00443099252879619	FALSE	FALSE	FALSE
AURKAIP1	5.23612607139512e-6	-0.6501263976097107	FALSE	FALSE	FALSE
CCNL2	5.932289659504875e-10	0.5315223336219788	FALSE	FALSE	FALSE
MRPL20-AS1	0.8519694209098816	-0.03600695729255676	FALSE	FALSE	FALSE
MRPL20	1.43656378459589e-10	-0.7173601388931274	FALSE	FALSE	FALSE
ENSG00000301639	0.5463782548904419	0.23019003868103027	FALSE	FALSE	FALSE
MRPL20-DT	0.3598330616950989	0.230656236410141	FALSE	FALSE	FALSE
ANKRD65	4.458790670014423e-9	1.5643043518066406	TRUE	TRUE	FALSE
ANKRD65-AS1	0.2993658483028412	0.39049166440963745	FALSE	FALSE	FALSE
TMEM88B	0.02276402339339256	0.60597163438797	FALSE	FALSE	FALSE
LINC01770	3.091277612838894e-4	1.2812654972076416	TRUE	TRUE	FALSE
VWA1	2.519029949326068e-4	0.621065080165863	FALSE	FALSE	FALSE
ATAD3C	0.9071585536003112	0.05604439973831177	FALSE	FALSE	FALSE
ATAD3B	1.528553352685494e-13	-0.9243937730789183	FALSE	FALSE	FALSE
ENSG00000290916	0.5599187612533569	-0.25050443410873413	FALSE	FALSE	FALSE
ATAD3A	4.5014743932370045e-8	-0.7271117568016052	FALSE	FALSE	FALSE
TMEM240	0.02346169389784336	0.4770823121070862	FALSE	FALSE	FALSE
SSU72	0.05831934511661529	-0.2441999316215515	FALSE	FALSE	FALSE
SSU72-AS1	1.061949674863172e-7	-1.2071588039398191	TRUE	FALSE	TRUE
FNDC10	0.10415339469909668	-0.357102632522583	FALSE	FALSE	FALSE
ENSG00000286989	0.9838821887969972	-0.01436373312026262	FALSE	FALSE	FALSE
ENSG00000272106	0.01079775393009185	-0.5385935306549072	FALSE	FALSE	FALSE
MIB2	9.084055818675553e-8	0.4778316617012024	FALSE	FALSE	FALSE
MMP23B	0.00422282703220844	0.9957131147384644	FALSE	FALSE	FALSE
CDK11B	0.6493306756019592	0.07189332693815231	FALSE	FALSE	FALSE
ENSG00000272004	0.96809583902359	0.02156652882695198	FALSE	FALSE	FALSE
SLC35E2B	0.00235550734214484	0.30661359429359436	FALSE	FALSE	FALSE
ENSG00000310190	0.00111714820377528	0.7874289751052856	FALSE	FALSE	FALSE
ENSG00000310238	0.6852737665176392	0.17202043533325195	FALSE	FALSE	FALSE
CDK11A	0.01596781611442566	0.42078444361686707	FALSE	FALSE	FALSE
ENSG00000268575	0.00172681652475148	0.5166451930999756	FALSE	FALSE	FALSE
ENSG00000293188	0.8171195983886719	0.07963208109140396	FALSE	FALSE	FALSE
ENSG00000290854	0.24456068873405457	0.34195199608802795	FALSE	FALSE	FALSE
NADK	0.221792533993721	-0.12400433421134947	FALSE	FALSE	FALSE
ENSG00000302550	0.19111725687980652	-0.3666469156742096	FALSE	FALSE	FALSE
GNB1	2.405030841146072e-7	-0.43820449709892273	FALSE	FALSE	FALSE
GNB1-DT	0.11164713650941847	-0.5680426955223083	FALSE	FALSE	FALSE
ENSG00000306476	0.4779111742973328	0.12424641847610474	FALSE	FALSE	FALSE
CALML6	0.0703020691871643	0.6025884747505188	FALSE	FALSE	FALSE
TMEM52	0.8042008280754089	-0.0982598140835762	FALSE	FALSE	FALSE
PRKCZ	0.10147803276777267	0.42644813656806946	FALSE	FALSE	FALSE
PRKCZ-AS1	0.02243970334529876	0.4593323767185211	FALSE	FALSE	FALSE
FAAP20	0.5610516667366028	-0.09157655388116837	FALSE	FALSE	FALSE
ENSG00000304038	0.22963574528694153	0.4451161026954651	FALSE	FALSE	FALSE
SKI	0.5369709134101868	0.06077492609620094	FALSE	FALSE	FALSE
ENSG00000287356	2.5511637795716524e-4	1.0282443761825562	TRUE	TRUE	FALSE
MORN1	0.03205207362771034	0.3867744207382202	FALSE	FALSE	FALSE
ENSG00000292993	0.02845199219882488	0.5998128652572632	FALSE	FALSE	FALSE
ENSG00000272420	0.4897750616073608	0.2761377692222595	FALSE	FALSE	FALSE
RER1	1.0000273960031336e-6	-0.3960307538509369	FALSE	FALSE	FALSE
PEX10	0.00206468603573739	-0.3883361518383026	FALSE	FALSE	FALSE
PLCH2	0.9825707077980042	-0.01356911845505237	FALSE	FALSE	FALSE
PANK4	1.536506616384159e-10	-0.6934897899627686	FALSE	FALSE	FALSE
ENSG00000272449	0.10982848703861237	-0.4570024907588959	FALSE	FALSE	FALSE
TNFRSF14-AS1	0.8663121461868286	0.04224723577499389	FALSE	FALSE	FALSE
TNFRSF14	1.1523334251251072e-5	1.0430092811584473	TRUE	TRUE	FALSE
ENSG00000228037	0.04423268139362335	0.5099835991859436	FALSE	FALSE	FALSE
PRXL2B	1.2647097591411692e-8	-0.6149222254753113	FALSE	FALSE	FALSE
MMEL1	0.9882368445396424	-0.00835222750902175	FALSE	FALSE	FALSE
TTC34	0.9672098755836488	-0.02113938517868519	FALSE	FALSE	FALSE
ENSG00000287828	0.9154259562492372	-0.05343937501311302	FALSE	FALSE	FALSE
ARHGEF16	0.2966366708278656	0.3765025734901428	FALSE	FALSE	FALSE
MEGF6	0.07244788855314255	-0.20450229942798617	FALSE	FALSE	FALSE
ENSG00000238260	4.85036347527057e-4	-0.8371199369430542	FALSE	FALSE	FALSE
TPRG1L	2.5597339359251237e-8	-0.6828239560127258	FALSE	FALSE	FALSE
WRAP73	0.4162542521953583	0.12291806936264038	FALSE	FALSE	FALSE
TP73	0.8591636419296265	0.07247532159090042	FALSE	FALSE	FALSE
GFOD3P	2.90831136950942e-10	0.614306628704071	FALSE	FALSE	FALSE
SMIM1	0.01840506307780742	0.7451525330543518	FALSE	FALSE	FALSE
LRRC47	0.22607368230819705	-0.16572821140289307	FALSE	FALSE	FALSE
ENSG00000272153	0.5772115588188171	0.23438900709152224	FALSE	FALSE	FALSE
CEP104	1.823963684728369e-4	-0.3647031784057617	FALSE	FALSE	FALSE
DFFB	0.5233767032623291	-0.12634657323360443	FALSE	FALSE	FALSE
C1orf174	0.47172656655311584	0.09878648072481155	FALSE	FALSE	FALSE
LINC01134	0.5484779477119446	-0.22147397696971893	FALSE	FALSE	FALSE
AJAP1	0.7261149287223816	-0.05204307660460472	FALSE	FALSE	FALSE
NPHP4	0.7308629155158997	-0.07721477001905441	FALSE	FALSE	FALSE
KCNAB2	0.00108299276325851	0.4283408224582672	FALSE	FALSE	FALSE
CHD5	0.35974234342575073	0.30631545186042786	FALSE	FALSE	FALSE
ENSG00000285629	0.7804490327835083	-0.06318685412406921	FALSE	FALSE	FALSE
RPL22	0.8345633149147034	-0.04264596477150917	FALSE	FALSE	FALSE
RNF207-AS1	0.7601172924041748	0.14978212118148804	FALSE	FALSE	FALSE
RNF207	2.244766594827752e-10	1.0506082773208618	TRUE	TRUE	FALSE
ICMT	0.00331649486906826	-0.25610315799713135	FALSE	FALSE	FALSE
ICMT-DT	0.5812768936157227	0.1636289805173874	FALSE	FALSE	FALSE
GPR153	1.6953208614722826e-8	0.6982635855674744	FALSE	FALSE	FALSE
ACOT7	5.69012914418322e-25	-1.1300044059753418	TRUE	FALSE	TRUE
ENSG00000271746	0.1975214034318924	-0.23307158052921295	FALSE	FALSE	FALSE
HES2	0.8892718553543091	-0.02178174257278442	FALSE	FALSE	FALSE
ESPN	0.9983752965927124	-4.431371344253421e-4	FALSE	FALSE	FALSE
TNFRSF25	5.219852819432361e-15	0.9938889741897584	FALSE	FALSE	FALSE
PLEKHG5	1.5131999386158725e-12	0.7611616253852844	FALSE	FALSE	FALSE
NOL9	0.06843170523643494	-0.23495562374591827	FALSE	FALSE	FALSE
ZBTB48	0.00945914071053266	0.3467971682548523	FALSE	FALSE	FALSE
KLHL21	2.447590304655023e-5	-0.3504394292831421	FALSE	FALSE	FALSE
ENSG00000295286	0.19970554113388064	-0.42710521817207336	FALSE	FALSE	FALSE
ENSG00000304810	0.19049009680747983	0.5087077021598816	FALSE	FALSE	FALSE
PHF13	9.681816237616658e-9	0.6076220870018005	FALSE	FALSE	FALSE
THAP3	0.6855351328849792	-0.05749810859560966	FALSE	FALSE	FALSE
DNAJC11	5.754060999684576e-22	-0.7726559638977051	FALSE	FALSE	FALSE
CAMTA1-DT	0.0958198383450508	-0.5084324479103088	FALSE	FALSE	FALSE
CAMTA1	0.08311039209365845	-0.2545735538005829	FALSE	FALSE	FALSE
VAMP3	1.8452094536769437e-6	-0.5160849094390869	FALSE	FALSE	FALSE
ENSG00000269925	0.3404347002506256	-0.307890385389328	FALSE	FALSE	FALSE
PER3	1.8835135274369863e-12	0.9402106404304504	FALSE	FALSE	FALSE
TNFRSF9	0.467060923576355	0.2118552327156067	FALSE	FALSE	FALSE
PARK7	0.00295430584810674	-0.4353432059288025	FALSE	FALSE	FALSE
ENSG00000299004	0.7731590867042542	0.07445548474788666	FALSE	FALSE	FALSE
ENSG00000284747	1.8612988060340285e-4	-0.7208352088928223	FALSE	FALSE	FALSE
ERRFI1	0.03585955500602722	0.16762973368167877	FALSE	FALSE	FALSE
ERRFI1-DT	0.10688985884189606	0.4062502682209015	FALSE	FALSE	FALSE
LINC01714	0.8523705005645752	-0.07553879171609879	FALSE	FALSE	FALSE
SLC45A1	0.05030702799558639	0.31568512320518494	FALSE	FALSE	FALSE
RERE	5.3519400466939266e-8	0.3884117901325226	FALSE	FALSE	FALSE
ENO1	1.1351539714667232e-26	-1.1599857807159424	TRUE	FALSE	TRUE
ENO1-AS1	0.15461085736751556	-0.482703298330307	FALSE	FALSE	FALSE
CA6	0.7861629128456116	-0.04495622962713241	FALSE	FALSE	FALSE
SLC2A5	0.09107047319412231	0.6206375360488892	FALSE	FALSE	FALSE
GPR157	0.8051555156707764	-0.06856019049882889	FALSE	FALSE	FALSE
MIR34AHG	1.591235341038555e-4	-0.6048933863639832	FALSE	FALSE	FALSE
LNCTAM34A	1.3896311878980327e-10	0.97660064697265625	FALSE	FALSE	FALSE
ENSG00000301983	2.19339181057876e-5	1.3858569860458374	TRUE	TRUE	FALSE
ENSG00000301968	5.147472075320292e-13	1.5838947296142578	TRUE	TRUE	FALSE
H6PD	5.592329544015229e-4	0.3242112994194031	FALSE	FALSE	FALSE
SPSB1	1.6752395026742306e-8	0.6436804533004761	FALSE	FALSE	FALSE
ENSG00000284652	0.07390306890010834	0.6484875679016113	FALSE	FALSE	FALSE
LINC02606	9.781691478565335e-4	0.8006318211555481	FALSE	FALSE	FALSE
SLC25A33	0.00908175390213728	-0.39720243215560913	FALSE	FALSE	FALSE
TMEM201	1.771488733481874e-9	-0.6364671587944031	FALSE	FALSE	FALSE
PIK3CD	3.908637154381722e-4	-0.3335965871810913	FALSE	FALSE	FALSE
PIK3CD-AS2	0.19657057523727417	0.4316470921039582	FALSE	FALSE	FALSE
CLSTN1	0.2651835083961487	-0.09370560944080351	FALSE	FALSE	FALSE
CTNNBIP1	0.228439599275589	-0.17155149579048157	FALSE	FALSE	FALSE
ENSG00000228150	0.7857539057731628	-0.1335710436105728	FALSE	FALSE	FALSE
LZIC	7.79578578658402e-4	-0.30799049139022827	FALSE	FALSE	FALSE
NMNAT1	0.16951170563697815	-0.1858176440000534	FALSE	FALSE	FALSE
ENSG00000241326	0.9533819556236268	-0.02532368525862693	FALSE	FALSE	FALSE
RBP7	0.9490343928337096	0.0313725508749485	FALSE	FALSE	FALSE
UBE4B	0.7723041772842407	-0.03589192777872085	FALSE	FALSE	FALSE
KIF1B	0.33887916803359985	0.13745619356632233	FALSE	FALSE	FALSE
ENSG00000284642	0.9501329660415648	0.0347043015062809	FALSE	FALSE	FALSE
PGD	0.01995772682130336	-0.25701066851615906	FALSE	FALSE	FALSE
CENPS-CORT	0.4733588397502899	-0.1696300506591797	FALSE	FALSE	FALSE
CENPS	0.16535381972789764	-0.2666633129119873	FALSE	FALSE	FALSE
CORT	0.259751558303833	0.4510049819946289	FALSE	FALSE	FALSE
DFFA	6.302860251945763e-14	-0.623643696308136	FALSE	FALSE	FALSE
PEX14	0.22511941194534305	-0.18831777572631836	FALSE	FALSE	FALSE
CASZ1	0.885941207408905	0.07888256758451462	FALSE	FALSE	FALSE
ENSG00000272078	0.00340928533114492	0.9702794551849364	FALSE	FALSE	FALSE
C1orf127	0.8024977445602417	-0.0432010293006897	FALSE	FALSE	FALSE
TARDBP	4.886609985987889e-6	-0.34157705307006836	FALSE	FALSE	FALSE
MASP2	0.16419655084609985	0.5338241457939148	FALSE	FALSE	FALSE
SRM	1.0376440800973858e-16	-1.1343562602996826	TRUE	FALSE	TRUE
EXOSC10-AS1	0.9385073781013488	-0.0368763655424118	FALSE	FALSE	FALSE
EXOSC10	5.681763286702335e-5	-0.400152325630188	FALSE	FALSE	FALSE
MTOR	0.04130119085311889	0.19239278137683868	FALSE	FALSE	FALSE
UBIAD1	0.5548151731491089	-0.1042148768901825	FALSE	FALSE	FALSE
DISP3	0.5338584184646606	0.24020935595035553	FALSE	FALSE	FALSE
FBXO2	2.364178180869203e-5	0.9617828726768494	FALSE	FALSE	FALSE
FBXO44	3.5735240544454427e-6	0.5175715088844299	FALSE	FALSE	FALSE
MAD2L2	0.03530135750770569	-0.30846038460731506	FALSE	FALSE	FALSE
FBXO6	0.7392156720161438	-0.09400340169668198	FALSE	FALSE	FALSE
DRAXIN	0.3403303921222687	-0.38917890191078186	FALSE	FALSE	FALSE
AGTRAP	0.8805404305458069	0.02901316620409488	FALSE	FALSE	FALSE
C1orf167	0.2578495144844055	0.41994819045066833	FALSE	FALSE	FALSE
MTHFR	0.95659202337265	0.01081347651779651	FALSE	FALSE	FALSE
CLCN6	1.6291526350187272e-8	-0.5736306309700012	FALSE	FALSE	FALSE
NPPB	0.4743630588054657	-0.1112440824508667	FALSE	FALSE	FALSE
ENSG00000285646	0.5433011651039124	0.19129671156406405	FALSE	FALSE	FALSE
KIAA2013	0.02831108681857586	-0.2527311444282532	FALSE	FALSE	FALSE
PLOD1	0.05143147706985473	0.1785150021314621	FALSE	FALSE	FALSE
MFN2	0.6792408227920532	0.04564884677529335	FALSE	FALSE	FALSE
MIIP	0.48322364687919617	0.11789989471435548	FALSE	FALSE	FALSE
TNFRSF8	0.4531878530979157	-0.31952714920043945	FALSE	FALSE	FALSE
TNFRSF1B	0.00620164582505822	-0.2997168004512787	FALSE	FALSE	FALSE
VPS13D	0.34408068656921387	0.14584483206272125	FALSE	FALSE	FALSE
LINC02766	0.00248362217098474	0.9881306886672974	FALSE	FALSE	FALSE
DHRS3	5.745437907881495e-26	1.459123611450195	TRUE	TRUE	FALSE
ENSG00000288927	0.6672590970993042	-0.1878691166639328	FALSE	FALSE	FALSE
PDPN	3.9684308351767336e-18	1.9442206621170044	TRUE	TRUE	FALSE
PRDM2	0.00449614645913243	0.30431509017944336	FALSE	FALSE	FALSE
ENSG00000289380	0.930772304534912	-0.04574057832360267	FALSE	FALSE	FALSE
KAZN	0.00624311110004782	-0.2876150906085968	FALSE	FALSE	FALSE
TMEM51-AS1	0.3143793046474457	0.17702388763427734	FALSE	FALSE	FALSE
TMEM51	0.00623903376981616	0.33807528018951416	FALSE	FALSE	FALSE
FHAD1	0.08194810152053833	0.6458534002304077	FALSE	FALSE	FALSE
EFHD2-AS1	0.22759680449962616	0.47752422094345093	FALSE	FALSE	FALSE
EFHD2	2.140248200888095e-9	-0.650845468044281	FALSE	FALSE	FALSE
CTRC	0.8798919916152954	0.06008212268352508	FALSE	FALSE	FALSE
CASP9	0.10736270993947984	0.2800865173339844	FALSE	FALSE	FALSE
DNAJC16	0.02750342339277267	-0.2487790584564209	FALSE	FALSE	FALSE
AGMAT	0.19424612820148468	-0.5070434212684631	FALSE	FALSE	FALSE
ENSG00000237301	0.7609458565711975	-0.1103646233677864	FALSE	FALSE	FALSE
DDI2	0.5585642457008362	0.1088855043053627	FALSE	FALSE	FALSE
RSC1A1	0.9360177516937256	-0.02455698698759079	FALSE	FALSE	FALSE
PLEKHM2	0.9846340417861938	-0.00311944866552948	FALSE	FALSE	FALSE
SLC25A34	0.6864798665046692	0.12166907638311386	FALSE	FALSE	FALSE
ENSG00000297277	0.1329030841588974	0.5011956691741943	FALSE	FALSE	FALSE
FBLIM1	0.09681122750043868	0.15481002628803253	FALSE	FALSE	FALSE
SPEN-AS1	0.6450575590133667	-0.128722682595253	FALSE	FALSE	FALSE
UQCRHL	0.19153375923633575	-0.32745683193206787	FALSE	FALSE	FALSE
SPEN	0.4676776230335235	0.08522307127714157	FALSE	FALSE	FALSE
ZBTB17	0.477754145860672	0.12102746963500977	FALSE	FALSE	FALSE
HSPB7	0.00647018197923898	-0.8325552344322205	FALSE	FALSE	FALSE
CLCNKA	0.9983752965927124	-3.723639238160104e-4	FALSE	FALSE	FALSE
FAM131C	0.9762254357337952	-0.01913855783641338	FALSE	FALSE	FALSE
EPHA2	0.01577914878726005	-0.2343471199274063	FALSE	FALSE	FALSE
EPHA2-AS1	0.6108952164649963	-0.23043660819530487	FALSE	FALSE	FALSE
ARHGEF19	5.391024160417146e-7	0.7561613917350769	FALSE	FALSE	FALSE
ENSG00000291077	0.3892546594142914	0.32875123620033264	FALSE	FALSE	FALSE
ENSG00000288398	0.09899644553661346	-0.2790839970111847	FALSE	FALSE	FALSE
CPLANE2	0.921882688999176	-0.0315810851752758	FALSE	FALSE	FALSE
ENSG00000293791	0.5086696147918701	0.27143293619155884	FALSE	FALSE	FALSE
FBXO42	0.01662932895123958	0.2374231517314911	FALSE	FALSE	FALSE
SZRD1	5.019425413504974e-12	-0.6392205953598022	FALSE	FALSE	FALSE
SPATA21	0.9803154468536376	0.01383035443723201	FALSE	FALSE	FALSE
NECAP2	2.3718336322753327e-11	-0.5339725017547607	FALSE	FALSE	FALSE
CROCCP3	5.920359399169683e-4	0.5333764553070068	FALSE	FALSE	FALSE
LINC01772	1.0262272098771065e-7	-0.7639577984809875	FALSE	FALSE	FALSE
ENSG00000306228	0.02457622997462749	0.6070718765258789	FALSE	FALSE	FALSE
ENSG00000224174	0.25089985132217407	-0.4055428802967071	FALSE	FALSE	FALSE
LINC01783	0.7924984097480774	-0.1064976081252098	FALSE	FALSE	FALSE
NBPF1	0.27548089623451233	0.1287304162979126	FALSE	FALSE	FALSE
ENSG00000291072	0.6520179510116577	0.08608698099851608	FALSE	FALSE	FALSE
ENSG00000293920	0.00514242611825466	0.9742886424064636	FALSE	FALSE	FALSE
ENSG00000293901	0.567682147026062	0.24041378498077393	FALSE	FALSE	FALSE
ENSG00000290849	1.063650188370957e-6	-0.7771068811416626	FALSE	FALSE	FALSE
CROCC	5.54425128029834e-7	0.5183723568916321	FALSE	FALSE	FALSE
ENSG00000290851	0.1145804151892662	0.571713924407959	FALSE	FALSE	FALSE
LINC03126	0.7448445558547974	-0.13459503650665283	FALSE	FALSE	FALSE
ENSG00000238142	0.6427350044250488	-0.16266851127147677	FALSE	FALSE	FALSE
MFAP2	0	1.8762781620025637	TRUE	TRUE	FALSE
ENSG00000226526	0.8759979605674744	-0.04268785193562507	FALSE	FALSE	FALSE
ATP13A2	4.0211334635387175e-6	-0.44904395937919617	FALSE	FALSE	FALSE
ENSG00000288636	0.00147700298111885	-0.8545369505882263	FALSE	FALSE	FALSE
SDHB	7.295513526628383e-9	-0.6552954316139221	FALSE	FALSE	FALSE
PADI2	0.6758007407188416	-0.07141046971082687	FALSE	FALSE	FALSE
LINC02783	0.07344967126846313	-0.595215916633606	FALSE	FALSE	FALSE
PADI1	0.23184767365455627	-0.3683190047740936	FALSE	FALSE	FALSE
PADI3	0.7861629128456116	-0.04495622962713241	FALSE	FALSE	FALSE
RCC2	3.7594376938766827e-13	0.5662983655929565	FALSE	FALSE	FALSE
